class_id,class_a_survives,class_b_survives,class_b_attack_cost,class_b_auc_gns
2565c91d1b4435e0,True,True,,0.6432231051884257
ed0805320f3f6224,True,False,1.0,0.14948217054263568
277ee40a245125f2,True,False,1.0,0.35143120155038765
cd4c87d299ad7395,True,True,,0.5304645348837209
40e6a73e6da370f3,True,False,1.0,0.3588927519379845
2c2422b0893118b4,True,True,,0.4846327519379845
7781a53987f9ef51,True,False,1.0,0.3688918604651163
c3f03518ef633086,True,False,1.0,0.25082519379844964
56d652049a121e5e,True,False,1.0,0.30764565891472867
5a9a345981700c85,True,True,,0.40468565891472863
567be6722263bd84,True,True,,0.5274412790697675
ae4b776e824606e3,True,False,1.0,0.34840794573643413
28df039db72cf6b9,True,True,,0.4770787984496123
a7e5df2cffe8266f,True,True,,0.4828187984496124
b3420b375d193a82,True,False,2.0,0.440246511627907
1951abbe089a106c,True,False,2.0,0.440246511627907
37f4f29b7ec56ccb,True,False,1.0,0.37537240310077513
15ec869166b9c25f,True,True,,0.5601457364341085
7d8da88de8365458,True,True,,0.6558670542635657
f8405c11ba3c987f,True,True,,0.6558670542635657
a0bcc10526128a5f,True,True,,0.50535496124031
bfebf898043b2e68,True,False,2.0,0.5443713178294574
966444ebca3c2d87,True,True,,0.748024284950548
b5156c345e246601,True,False,2.0,0.5689909516172147
e4669d07310b0dfc,True,True,,0.5351677519379845
7c8879cb447b4c45,True,False,1.0,0.3709341085271318
dc51565e69d18a9f,True,False,2.0,0.48900077519379853
e7b02116d6a717a6,True,False,1.0,0.3523956589147287
1f2bade163c35352,True,True,,0.5137461599936066
dda8796047c429fc,True,False,1.0,0.30038769379844965
ef122a1d222dafeb,True,True,,0.6565210271317831
880f2a4c97d4356e,True,False,1.0,0.32516164728682173
1599bd74e883054d,True,False,1.0,0.29740733836809713
69ad3321d874cea4,True,True,,0.4653589147286821
b12cd8d81d2f8331,True,False,1.0,0.3411751937984496
62c8d77649c23311,True,True,,0.4629403100775194
24912576c3bc4570,True,False,1.0,0.3444519379844962
b8d9da6db7766293,True,False,1.0,0.3477775193798449
4f5ff0530940a275,True,True,,0.4557333333333333
84644dd76f79308e,True,True,,0.4566403100775194
f7a5b314a476978f,True,True,,0.5711883720930232
688db9aed2984b75,True,False,1.0,0.32454728682170536
82ddfcbe10a80dc6,True,True,,0.4590589147286821
2d74b35b11f65f60,True,False,1.0,0.33603565891472864
385694330195c134,True,True,,0.469591472868217
3930c25ab62256df,True,False,1.0,0.3369426356589148
76cb14d8ed805aa1,True,True,,0.5745627906976744
b22bbf7225817c53,True,True,,0.4602193798449612
6e7ea208e86cc460,True,True,,0.38629418604651156
8301d14bc5aba633,True,False,1.0,0.38195855282264374
0a5af737de3b1750,True,False,1.0,0.17215658914728682
f4d55fd0bdb94f40,True,True,,0.4548884156432367
49bfd741a7a4fba6,True,False,1.0,0.3922767441860465
1e34f3701ec1a0bb,True,False,2.0,0.4244734165248629
48e03f772e78faac,True,True,,0.42025542635658913
8e9598c712b18e9a,True,False,1.0,0.2517825581395349
2ddc36ed9a3e3a1e,True,False,1.0,0.3029971973762671
70bfec3a1a684b87,True,True,,0.5501682170542636
c78ea9a278b01dd6,True,False,2.0,0.5163546825895663
70c74bf9ee2303cc,True,False,1.0,0.17004031007751935
e753b0c57447fc40,True,False,1.0,0.33961694456633024
988cc4173fa3b2c8,True,True,,0.47922248062015504
54d1ebd4f389383d,True,False,1.0,0.29662751937984494
b2544dc587308daa,True,False,2.0,0.4493062145667014
cf22b69b33d91a43,True,False,1.0,0.2566197674418605
84d5a2b66ad81f21,True,False,1.0,0.2608019379844961
9a0bb6f9377d0e1f,True,True,,0.4988686046511628
6b4842c6465097da,True,True,,0.427041007751938
b289062bb0fbfa70,True,True,,0.404081007751938
f0aaa43445b47fba,True,False,1.0,0.3024486434108527
f19a5614897e8786,True,True,,0.36341531007751937
a4f866eae9726a5b,True,True,,0.41902647286821704
27cf6b0f8d834298,True,False,1.0,0.27606647286821706
30894941758874b8,True,False,1.0,0.37765930232558137
30e79c479d69366d,True,False,1.0,0.2595926356589147
9599f32a33fc7927,True,True,,0.45737015503875966
31ffa258872fabbe,True,False,1.0,0.33737015503875967
fbb990e930c24acb,True,True,,0.46634333333333333
25a217eb292565e5,True,False,1.0,0.3377333333333334
9b014b20c220c8f0,True,True,,0.4771753875968992
eb47ed3e5a7c45a6,True,False,2.0,0.4162087209302326
cf8f92eddd82e2aa,True,True,,0.45815193798449605
10699d544e7f0b55,True,False,1.0,0.33931240310077526
d7dec5359c973779,True,True,,0.46052170542635656
052c734c41e7880d,True,True,,0.47892015503875973
2fb99e864090f8c5,True,False,1.0,0.39650930232558135
fcce479916d836f0,True,True,,0.5732987707237027
d6ce6ab61b2c9f05,True,False,1.0,0.29572054263565883
49c39b4b5ba0c79d,True,True,,0.37722441860465117
c3660e72655d4b48,True,False,1.0,0.17124961240310077
59b0400dd96daea2,True,False,1.0,0.23676414728682169
460121b92c1dbd90,True,False,1.0,0.29579748062015504
0c084854f3719b7f,True,False,1.0,0.2960032170542636
d9516cfb6abd30ea,True,True,,0.39304321705426354
2c6f9fdf76df5fc3,True,False,2.0,0.43571162790697676
166ca93a3d337ec5,True,True,,0.5557116279069767
7d018d4d9992f02e,True,False,1.0,0.20456356589147284
f8779a862fee7e73,True,False,1.0,0.20456356589147284
8fe2cd79a6e7f346,True,False,1.0,0.25170961240310075
04366485d06f8d2e,True,True,,0.34874961240310076
598182454b5d93b8,True,True,,0.5374180232558139
dcc69eded714cc28,True,True,,0.4783846899224806
a572a795ee79e18f,True,False,1.0,0.34087286821705426
7820e3df764cfd34,True,True,,0.45784961240310074
8a7edab62d88093b,True,True,,0.4632426356589147
fce69a7c95fa7539,True,False,2.0,0.5129610949612402
1873fc357026b0fe,True,True,,0.6930524916943522
47f818f5b21c062f,True,True,,0.6444023255813954
77803a6c82c6badd,True,True,,0.7260278045926577
5bcca5a2d820281b,True,True,,0.6987278045926576
48f97c77121786da,True,True,,0.6642824156406749
22c01554554354f0,True,False,2.0,0.581372288536736
480d0337253b5739,True,False,2.0,0.5279400671470685
d8c434f3866daed8,True,False,2.0,0.5516788127738457
603a8ed36d90cce9,True,True,,0.5859041666666667
2b2eb31b97b68f48,True,True,,0.6310208052013002
2951f07281b3d1e4,True,True,,0.6386113315093479
3b360f3e26701acd,True,True,,0.536226030440537
b0c9b975ccc4fafd,True,True,,0.6676992248062016
af72e754732d3de4,True,True,,0.5866753875968993
29f5dbb1d3cdbbc9,True,False,2.0,0.5518491345896819
e7e43c4f95c6dec7,True,False,2.0,0.493308118823599
8c9212642d090bce,True,True,,0.6446655270160824
f0cf67db51680f24,True,False,2.0,0.44633543202873893
831b6322375fdb03,True,True,,0.6972618459302325
8e0438729b181282,True,False,2.0,0.5245757037943697
ae8b3c93a777ae54,True,True,,0.6388975622195022
d2c1262072fd5025,True,True,,0.6665346992998249
c892e609a20071c8,True,True,,0.6695628828313637
2d8691f1f3c79a13,True,False,2.0,0.48903720372539183
115b066d53585836,True,True,,0.6984443228454172
74c4b4df143af446,True,True,,0.6554918604651162
4ad1f8d0349753aa,True,True,,0.6740003875968993
8e6572b7c13c0f00,True,False,2.0,0.47469917617237006
ded72e317dfaba13,True,True,,0.697470542635659
b417cdb40be40e9f,True,False,2.0,0.5163458744823193
1fceb2314bb3ea98,True,True,,0.6348368217054264
6dca667c639c5d83,True,False,1.0,0.40380039351440916
c9439dec8a10cc16,True,True,,0.6486112403100776
cf453d441729d057,True,False,2.0,0.5286112403100776
02477c91a68e185e,True,True,,0.5694703488372093
7f61687f58d1be88,True,True,,0.6285036821705426
d08c9f91170f3af1,True,True,,0.4928055426356589
6da560cb992da7b6,True,False,2.0,0.4925759208103131
68e4301b449dc442,True,False,1.0,0.3320565891472868
5f720a45a8336b02,True,False,1.0,0.32696589147286825
f74ae6aa2449e849,True,False,2.0,0.44246976744186045
87a5a4fff8d3354e,True,False,1.0,0.3350798449612403
0c8b0a43da0c8143,True,True,,0.5678627906976743
8a757adc5b97b20b,True,False,1.0,0.32787286821705425
160fe91804c5cb7b,True,False,1.0,0.3203147286821704
b255df929d567166,True,True,,0.5600511627906976
8f1559e399ec53ed,True,True,,0.5666534883720931
34dc995c8b73c9cb,True,True,,0.6329443798449612
935f062692ba85dc,True,False,1.0,0.35115411821705433
e5b8acf4e54db6bf,True,True,,0.666611933617207
f624ae6a8bf6f498,True,True,,0.6098402590779274
a1ff1e3c45b85de5,True,True,,0.7278038759689923
b00a4f900652c186,True,True,,0.7005038759689922
6c116aadf63fba31,True,True,,0.7226042635658915
42d3dbfcdcd5c264,True,False,2.0,0.5753042635658915
4f65fe2f1794c468,True,False,2.0,0.5139469397200046
c93d7ec27ef459e9,True,True,,0.48483895890173656
4ab45a82a0ff66a0,True,False,2.0,0.5786190091001011
9edaf411b8a61f0b,True,True,,0.2776449612403101
0ec0c61ac66e9791,True,False,2.0,0.6144032945736433
01669f0c0484a7f5,True,False,2.0,0.55536996124031
804dce4887433a43,True,False,2.0,0.48809379844961237
4043850c8f6a5344,True,False,1.0,0.3700271317829457
eb93e7e3e00570cc,True,False,1.0,0.35481426356589146
437a6c892b6b2a29,True,False,1.0,0.3974368410852713
e827219e3d6c02e1,True,True,,0.5031812015503876
ae0d5f13fb42a61f,True,False,2.0,0.5602812015503876
74190930275e87ff,True,True,,0.47924944416955306
75008e1edf68ed1d,True,False,2.0,0.5904765503875969
2dd10981e3139dc6,True,True,,0.5924098837209303
3ee2648c0a9fd2ca,True,True,,0.5117074612403101
84079da54a6a3f09,True,True,,0.6145368701550388
0d61643308d56892,True,True,,0.6869631782945737
d9aac606662ec6ae,True,True,,0.5098631782945736
22ad7b345bdbe254,True,True,,0.48238453413834226
01e5849139d7d0d0,True,True,,0.39183972868217054
352ed7e62fb7debe,True,True,,0.5689397286821705
59c6222d1b68e93f,True,True,,0.4250787984496124
069745d59aff7c2b,True,True,,0.45029147286821714
061b5f847df3a262,True,True,,0.4568937984496124
33d63d7b6bea4056,True,True,,0.44847751937984504
eda598a904c3c389,True,False,1.0,0.336591472868217
47d7e93e8441f197,True,False,1.0,0.3257077519379845
4e20860cdc05a046,True,False,2.0,0.425331007751938
946d904ffeeeebd5,True,False,1.0,0.39681162790697677
6b199df4d842c71b,True,False,1.0,0.33633798449612407
6ebac6aca8fd3aae,True,False,1.0,0.3432426356589148
288ee87841e27d5d,True,True,,0.4801294573643411
e528a232e6c2679e,True,False,1.0,0.3586178294573644
cbd3d74ef6f43795,True,True,,0.3729918604651163
5c78e437363f67e5,True,True,,0.403627519379845
239d390b30f3e84d,True,True,,0.4858736434108527
14733862a1da3725,True,True,,0.7213600775193799
240b1c6449b30a54,True,False,2.0,0.5740600775193798
bfef994b657df0b1,True,True,,0.689143707250342
5eb793a4a7241903,True,False,2.0,0.5250955426356589
443831d342bb1145,True,True,,0.6275967054263566
e833123f8b7876e9,True,False,2.0,0.44856337209302327
d7dfa034551df8f3,True,False,1.0,0.37159624031007754
51fbfc0bf23722d7,True,True,,0.6794949612403101
b1d6ba530d336f97,True,False,2.0,0.6185282945736433
bf74bf61115369c6,True,True,,0.534246300454424
303cd40ac32ea3bf,True,False,2.0,0.44126046511627914
786e3333147ac452,True,True,,0.5654441860465115
43995bf3fe005f58,True,False,1.0,0.25571279069767444
83a7057d53905b1e,True,False,1.0,0.35771085271317826
3ee669a7602de04b,True,False,1.0,0.2572244186046512
5b9b62bfcbc7f22c,True,False,1.0,0.2563174418604652
a73d76821118806f,True,False,1.0,0.15250542635658915
9d34ecfc905c1bad,True,False,1.0,0.28665077519379845
ffecc6e43a2a0bd6,True,False,2.0,0.4881001989321833
5af0806327f01055,True,False,1.0,0.15704031007751934
557bfe60db310750,True,True,,0.5080441860465117
82d2848fa0ceb163,True,False,1.0,0.2887670542635659
d40b05f3eef1bcae,True,True,,0.5414007751937984
2a7b6c47000ae2d2,True,True,,0.6563773857257417
69bfc44287ce6b55,True,True,,0.2785519379844961
a1b396da3af02197,True,True,,0.4380281293684077
958b879c7165a51d,True,True,,0.27673798449612397
04bcadac9eaa981e,True,True,,0.48902877490845104
438a533901423fbe,True,False,1.0,0.25057325581395345
425c979a077fad92,True,False,1.0,0.3859279069767442
8dfb91b0a87efc14,True,False,2.0,0.5690274224806202
f96d413d9282d934,True,True,,0.6189536964204285
8180109ccd251d59,True,False,2.0,0.5130385658914729
02f5f71f9579e739,True,True,,0.5740052325581395
b86b76cf496ae6e8,True,False,1.0,0.22527577519379843
f693fba8c934907a,True,False,1.0,0.28430910852713176
bae132f67b5de0b1,True,False,1.0,0.3234631782945736
687df01655ad9bff,True,False,1.0,0.3234631782945736
951bfef5b056d504,True,True,,0.6077914728682171
5a1156e6befda1e1,True,False,1.0,0.36972480620155035
2a115a477cfd208a,True,False,1.0,0.1861217054263566
400afc56bd50febd,True,True,,0.3061217054263566
72a4c21346788eef,True,False,1.0,0.27123507751937986
343fd859d90112b9,True,True,,0.5683350775193798
8d173264ef19a4a4,True,False,1.0,0.3414286821705427
86a3552841621f22,True,False,1.0,0.34263798449612404
dbdf5c6a84e7e65b,True,False,1.0,0.33240775193798444
ddac042ec079e294,True,True,,0.509253488372093
638d0fa013c794e1,True,True,,0.478315503875969
eb915e96f08a7b6d,True,False,1.0,0.35801317829457363
5e608a7554794ac1,True,False,1.0,0.2523872093023256
b3ed97d529c712f9,True,False,1.0,0.3889511627906978
d5fff16916d1df5c,True,True,,0.4063484496124031
37473a28914f6834,True,False,2.0,0.6236456278082259
a59643c1def4b249,True,False,2.0,0.596345627808226
f28f07ca84abad9f,True,False,1.0,0.3552922480620154
4f808f2386665dbb,True,False,2.0,0.4168658914728682
a9dd68eb03942ad7,True,True,,0.6706799306180137
9cd20942a03abf10,True,True,,0.6839632451807641
d3b7c129f50b9752,True,True,,0.47922248062015504
fe1de0828df4ae6b,True,False,1.0,0.38895116279069775
ea48664f0f0de904,True,False,1.0,0.3558968992248062
c437f31e57730a50,True,True,,0.4018135658914729
29e73669724c7443,True,False,2.0,0.4162612403100775
deacf8fe336a8315,True,False,1.0,0.2554104651162791
5c504512d9dd18f4,True,False,1.0,0.28219282945736435
993af1ed32d6075d,True,False,1.0,0.223159496124031
258291dcabea139e,True,False,1.0,0.2505228682170543
dcbc33ebf375b9c9,True,True,,0.4885895348837209
8579222119e99ff1,True,False,2.0,0.44428372093023255
cb02bf075c8bbbc6,True,True,,0.5778395348837209
e7d4d4186f4532f8,True,True,,0.5664
2d254b2541aba5ef,True,False,2.0,0.6360713178294573
c652148bd00c3e17,True,True,,0.7399713178294574
c2a2156b12b89599,True,True,,0.7266449612403101
563323121bf0e4a6,True,True,,0.6993449612403101
10a47c67cbd8f131,True,True,,0.6243453896368829
8d6be052924a3a1b,True,True,,0.6637016845557543
3be693d6813b403f,True,True,,0.732000484496124
31b4b45a19fb9425,True,False,2.0,0.584700484496124
03f637bba85258d8,True,True,,0.7014860465116279
6a282701b69055ed,True,False,2.0,0.5429860465116281
4da38258e64efde7,True,True,,0.6498913275193798
82861278787b0773,True,True,,0.7447820542635659
c6ba1609329c236b,True,False,2.0,0.5974820542635659
f7e8bc67797d9ea0,True,True,,0.7173551849027832
636f83dcd08bde20,True,True,,0.6738721579506551
cbcf6574bf8690fe,True,True,,0.7279501937984497
3b665147b51118e9,True,True,,0.7006501937984496
516e835e3d3f9224,True,False,2.0,0.6384899224806201
88f9775848a28764,True,True,,0.7423899224806202
3b0ecfc71dbb4640,True,True,,0.671811809027023
7915ee0fa8c06fa3,True,False,2.0,0.45611877422480623
2767de2c603f1475,True,False,2.0,0.5966
f642dbe530dc28aa,True,True,,0.5749122093023256
bd9f35fdd4a06046,True,True,,0.6339455426356589
f5209362224500f3,True,True,,0.7672085271317829
934f21a9a5e9863d,True,True,,0.7672085271317829
157d1282bc2ae85f,True,False,2.0,0.4349421705426356
011e7de27beff493,True,False,2.0,0.5690254784399225
7ed6a66e84e0a5d0,True,False,1.0,0.3919254784399224
ad5f989724208d65,True,True,,0.5997504112308565
eb3a2ff74566d350,True,True,,0.7178170778975231
55030a7e525e79ec,True,True,,0.5082609689922482
a4892f6de5de70d6,True,True,,0.4611751937984496
c29719ea8145d326,True,False,2.0,0.4442348837209302
c753f725770fbd85,True,True,,0.7630248062015502
68ff098026df2acf,True,False,2.0,0.6269248062015504
844902b6612b763c,True,True,,0.48428294573643416
27a128649088a51b,True,False,2.0,0.4823496124031007
672a31dd09e373a4,True,True,,0.37148023255813956
30e2116f1db81fa7,True,True,,0.4403528548002385
d9b0b70e23466141,True,False,1.0,0.2493639534883721
540ca928878c8e66,True,False,1.0,0.25343189088411344
0cfffd7df0b02232,True,False,1.0,0.2818135658914729
edf69851d2560906,True,True,,0.4952933139534884
ec26544b252a66ac,True,False,1.0,0.28816240310077523
cc8f86e56b6a0322,True,False,1.0,0.3479895677309158
d44219771184e41e,True,False,1.0,0.2508755813953488
2e57112dbca555c4,True,True,,0.38933315595848117
7544cf92e36ec163,True,True,,0.5386798449612403
8ff8dece2060ba6e,True,True,,0.559303488372093
1a95fe2083f8d413,True,False,1.0,0.38562558139534886
221f2488f2926e06,True,True,,0.47408294573643406
973d97b6a285e546,True,False,1.0,0.18733100775193798
89929b269638777d,True,False,1.0,0.18733100775193798
7f2c7d13b9d20369,True,True,,0.44694282945736435
d8eacee955ea79f4,True,True,,0.5059761627906977
3ca0b8c53be54ef0,True,True,,0.5059761627906977
20021c14c851aa38,True,False,1.0,0.32694282945736436
6d07663938b77f90,True,False,1.0,0.21801996124031006
f5303dc12caa5be6,True,True,,0.3970532945736434
7ffc16d11dcc4cc7,True,True,,0.4333612403100775
c6c75ddc33363a7b,True,True,,0.4390565891472868
de383f44c1313a78,True,True,,0.7168573025065604
919fd6993ca62f21,True,False,2.0,0.5527675872093024
b8f87b4eaea26ea8,True,False,2.0,0.5677798449612403
606ae22d91601dab,True,False,2.0,0.6268131782945736
ebee3780c3edcc7d,True,True,,0.7222434108527133
36d71c56c5f00622,True,False,2.0,0.48417674418604645
21daad671893051f,True,True,,0.6891108527131783
b324795257b7da81,True,True,,0.5585395348837209
16c81f28b74ffd79,True,False,1.0,0.3320565891472868
4b0f36d2958ef6ea,True,True,,0.6317961240310077
76a652a5b1ed175f,True,True,,0.7426558566807056
189a998d7aba83a3,True,True,,0.7153558566807056
5a892ae60ed33b96,True,True,,0.7630248062015502
0928be3bd44ffd9e,True,True,,0.7469248062015504
af3eacf89a3addeb,True,True,,0.6386042635658914
fef39698772ebd9c,True,True,,0.7100767156513055
63cf41db4b192084,True,True,,0.7578852713178293
7d4525bf4f88b157,True,True,,0.7417852713178295
4cffe39d72c298d7,True,True,,0.7870093023255814
c7102dcdc80c1135,True,True,,0.7821093023255815
060cc96ec9fce4c1,True,True,,0.7578852713178293
4bbaee04a7916805,True,True,,0.7417852713178295
e83be53363af9136,True,True,,0.7870093023255814
1a9dd5fc50651a2a,True,True,,0.7821093023255813
fae36251ecebf3fa,True,True,,0.7270942437737095
fee82e12c58e152f,True,False,2.0,0.5797942437737095
309316835b2f816d,True,True,,0.3693639534883721
68e7597d0cf06d75,True,True,,0.4030065891472868
c34c41337929b6da,True,True,,0.3687593023255814
0f901f7f10bd7efe,True,False,1.0,0.34015193798449617
d423d92b81141d36,True,True,,0.26464496124031006
864b226a3e6f164e,True,True,,0.27038914728682173
e52ebc0b15adf3a9,True,True,,0.2755286821705426
37492a13cb57c5df,True,True,,0.3955416666666667
d820c1ff076752ab,True,False,1.0,0.21650833333333333
91adb275eb8ab4ed,True,True,,0.4771011627906977
1c3a6a36506e30b4,True,False,1.0,0.23903449612403102
55afcb7cfb7aea0d,True,False,1.0,0.35158527131782946
dedc16e2f943a20d,True,False,2.0,0.46965193798449617
e6ff75085a9eb6a7,True,True,,0.42441666666666666
e2df631612faab39,True,False,1.0,0.30441666666666667
322080047186866c,True,False,1.0,0.31905658914728685
c5a639593f39a9e0,True,False,1.0,0.3220798449612403
d6ca675cc81f2541,True,True,,0.4402658914728682
0df0db3bf26ea41b,True,False,1.0,0.31064031007751935
bc7625ec962af82b,True,True,,0.6417053696350917
92484d0bef1cd74d,True,True,,0.7642341085271317
205844319c92a9a6,True,False,2.0,0.6281341085271318
f627401ba14febb3,True,False,3.0,0.6475596899224805
131c4b8587dd488a,True,True,,0.7514596899224806
55479c15b46bf6c4,True,False,2.0,0.4486374031007752
0f9793d40127f62d,True,True,,0.39153740310077517
33b4c21b8b3e3855,True,False,1.0,0.30235786821705424
736bc494dd71dc87,True,True,,0.4166697206629243
07225c5f55fe7d60,True,True,,0.6822062015503876
9e6a642e9a41a514,True,False,1.0,0.16006356589147286
7f43e2bff4f2d6a7,True,False,1.0,0.2869531007751938
f653a65d3ade3063,True,False,2.0,0.42049379844961254
50d0110744099a3d,True,False,2.0,0.5643852713178295
c060ab3298f5ad95,True,False,2.0,0.5258852713178295
b8998df10c60dc27,True,False,2.0,0.4721013864042934
82ad330fd8f9c911,True,False,2.0,0.5901680530709601
50c145f4c1a22a2b,True,False,2.0,0.4430255813953488
d69f183e144affba,True,True,,0.37178255813953487
5b0a2ed6f11c3d91,True,False,1.0,0.2860461240310077
c07c975d4071a2e2,True,False,2.0,0.41867984496124033
764706bdee3f4692,True,True,,0.37178255813953487
31b9bd4487eb2925,True,False,2.0,0.4135403100775194
f3858dca52e0be31,True,True,,0.5119239341085271
41ce2f19ad0c714d,True,True,,0.6890239341085272
a04de18dc88224fb,True,True,,0.6596095369237046
502ecbf4d4323eb8,True,True,,0.4234762035903713
49c6a5ec83750541,True,False,1.0,0.32873647286821706
4a2b2c0dd8ce305f,True,True,,0.5726999999999999
6c1d9c064d968eac,True,False,1.0,0.2554104651162791
6f13a4f2b5144be4,True,False,1.0,0.15522635658914724
943dc1fe065b311e,True,False,1.0,0.36103643410852715
d21ffe54b38b807d,True,False,1.0,0.3859279069767442
748eb6a66974ebc4,True,False,2.0,0.4144472868217054
fae51341195476a3,True,False,1.0,0.283627519379845
219c3e04036fd24c,True,False,1.0,0.38834651162790707
1f4a26843f3678a2,True,False,2.0,0.445009496124031
9b5a2d9708acfbbe,True,False,1.0,0.26790949612403103
f28d5b222eb09ce0,True,False,1.0,0.29675978682170545
30d59ffc9ad3f67d,True,False,2.0,0.5328931201550389
a17cbfb528d77844,True,False,1.0,0.28876705426356586
103b2612d6b86c7c,True,False,1.0,0.3580131782945737
64c5888731c696ca,True,True,,0.7035449612403101
7b616e77f3a44b22,True,False,2.0,0.5562449612403102
d58baef5de4a29a4,True,True,,0.6851806201550389
aeb5489759ff56ee,True,True,,0.7897302325581396
62a54d22c37f5a38,True,False,3.0,0.6648302325581397
1d91a17aae7b105d,True,False,1.0,0.2815112403100775
7f5a8311f8b390cc,True,True,,0.5035093023255813
7ecdb7bab335867e,True,True,,0.5077418604651163
7e2467977601807e,True,True,,0.4786178294573643
d2c7a5d91eb20814,True,False,1.0,0.14706356589147287
fb0c8a43b511d9ec,True,False,2.0,0.41535426356589145
93ff02d0da5c183e,True,False,1.0,0.3859279069767442
5669f5b160acb26d,True,False,1.0,0.24996860465116277
fc0557a766eff13b,True,True,,0.5165093023255813
d74427b4cd323c80,True,False,1.0,0.14887751937984497
de76c63c789cab59,True,False,1.0,0.27939496124031005
ed23837f443e2399,True,True,,0.5564232558139535
a4c72fb7d7698941,True,False,1.0,0.3528736434108527
977c9d84b2e7e3e9,True,False,1.0,0.3323285368217054
fe736595556570f0,True,True,,0.5056255813953487
5a25b5b6ac5f4927,True,True,,0.4958843227254182
1155fdf8d44aa07e,True,True,,0.5344472868217054
b38e790fcf4e4d68,True,False,2.0,0.44216627906976746
e2dcdd269782030d,True,False,2.0,0.45819728682170535
104e25816031324c,True,True,,0.3705732558139535
f4efe19566d3c2b0,True,True,,0.38582764857881136
037e277f513d6389,True,False,1.0,0.2818135658914729
66b4fca59c341198,True,True,,0.4746875968992248
b204072c60842f40,True,False,1.0,0.24815465116279073
b16bc196eb05e944,True,False,1.0,0.3847186046511628
b411691eb883d9cc,True,True,,0.5076392069171138
87cf6c6c30f4ea73,True,False,1.0,0.24815465116279073
ab6b1d7f12316e5d,True,False,1.0,0.26019039952295764
7f5a6b58d40a8f89,True,False,1.0,0.23752286821705426
69c3eda3507d9e4f,True,False,1.0,0.3555895348837209
8eb95534b0a39659,True,True,,0.6173176356589147
54501763481b2c41,True,True,,0.5582843023255815
fd0b00965e01aefc,True,True,,0.43215193798449614
8c8b8d79870c251f,True,False,1.0,0.3172426356589147
733d2b996e9f68c5,True,False,1.0,0.316637984496124
e4864f7ef4c1f3d3,True,True,,0.5077418604651163
fe3fe914d9c5e4d2,True,True,,0.5062302325581396
f59b2fd46e2230da,True,True,,0.4752922480620154
2ce2890d32ebb456,True,True,,0.47408294573643406
99257f683c309173,True,True,,0.507439534883721
c6cb2426f01c28e1,True,True,,0.5347496124031008
37f2081dffc0e115,True,False,1.0,0.14404031007751938
d591e257bcba0a49,True,True,,0.26978449612403105
730456b48e55f4b7,True,True,,0.755768992248062
412079eb420d4462,True,True,,0.739668992248062
0b53eaa74389eeb2,True,False,2.0,0.6372806201550387
3c663156ab219ca2,True,True,,0.7411806201550387
16f57a1c5647b7be,True,False,2.0,0.4162612403100775
7ce9d531ab47202e,True,False,2.0,0.41898217054263565
7b849fbbc3b076e6,True,True,,0.37027093023255814
f89b854f979e35a1,True,True,,0.3981856589147287
2f4e1ab453ce4611,True,True,,0.7296682170542635
0ec1a1a0622cd96b,True,False,2.0,0.5823682170542637
3edbe1daec64a956,True,False,1.0,0.3528736434108527
65424804406fb63c,True,False,1.0,0.38441627906976744
cbb51a0b5c3d0597,True,False,2.0,0.456987984496124
