class_id,class_a_survives,class_b_survives,class_b_attack_cost,class_b_auc_gns
693848cfd627416c,True,False,1.0,0.5
6f278f0d08806579,True,False,1.0,0.0
cd149fa6c822e99d,,,,
efa738fc4a4ac5cc,True,False,1.0,0.5
f130aa9acbd20355,True,False,1.0,0.0
37458bb0e64ff982,,,,
54a68425ad800fb7,True,False,1.0,0.0
185d07b7f42806ff,,,,
74d0103e838aa36d,True,False,2.0,0.25
0b04a3a8cb67c53d,,,,
e4734377bddbb032,True,False,2.0,0.25
f5e02243fe17432c,True,False,1.0,0.5
50822c6173307e9a,True,False,1.0,0.5
6dfcce64302d8297,,,,
9bc6ba0c3dc6afe7,True,False,1.0,0.5
60466c6446f76f07,True,False,1.0,0.5
7104f16691a5d5bd,True,False,1.0,0.0
18e6d6ef5f48d5f1,True,False,1.0,0.0
b480fbcf99aa331c,True,False,1.0,0.5
2b69a96860905434,True,False,1.0,0.5
c595b30162c25e08,True,False,1.0,0.5
5a5194b943ca7fb0,True,False,1.0,0.5
4c081c59a3909c3f,True,False,1.0,0.5
65d48fb1aa39b3e1,True,False,1.0,0.5
05894539fcdf4840,True,False,1.0,0.5
a16e3db210295541,True,False,1.0,0.5
aacf1b660b608287,True,False,1.0,0.5
32630ef4656ab47c,True,False,1.0,0.5
adb6b0bcabeab64f,True,False,1.0,0.5
30cf8098b2047150,True,False,1.0,0.5
4b7081483f0f9d80,True,False,1.0,0.5
ad41e02cbafaaaaf,True,False,1.0,0.5
3fbe1f86d8fcf3bd,True,False,1.0,0.5
c7daf17b48a916d5,True,False,1.0,0.5
16590d791998de04,True,False,1.0,0.5
20ba60e44044f987,True,False,1.0,0.5
11d905138b1b186a,True,False,1.0,0.5
e33475a06a60c7f8,True,False,1.0,0.0
8e660c45b5627730,True,False,1.0,0.0
cc8c966d1f92cbfd,True,False,1.0,0.0
d4a1b5eb9f9cdc43,True,False,1.0,0.0
30457c48f4bf11da,True,False,1.0,0.0
8a9616136ed4af33,True,False,1.0,0.0
3f6ce7e58e9f0eff,True,False,1.0,0.0
7f2ac62a7780fa22,,,,
1952df73ef345032,,,,
7a862cd8dd7156b4,,,,
0b52b6805b0d535f,True,False,1.0,0.5
b3ccd7ca77e3b9a2,True,False,1.0,0.5
8316c91976a4aed5,,,,
a7057a3f8d1ed9a6,,,,
dc09e0bb4f511440,True,False,1.0,0.5
d83d0605245b810a,True,False,1.0,0.5
325347815665d8a9,True,False,1.0,0.5
972ac1bca8afbd7f,,,,
8a20047837866b42,True,False,1.0,0.5
c83155f961ae0e28,True,False,1.0,0.5
fc957f9290c35f93,True,False,1.0,0.5
a077bdaf8052e43d,True,False,1.0,0.5
bcea12b37895f54f,True,False,1.0,0.5
498343274aae80b7,,,,
be77bcbce3bf5fe1,,,,
7c16d1aadca429cf,True,False,1.0,0.0
6b0bff4f691511da,True,False,1.0,0.0
a8bcc0043b68e569,,,,
25c14b485e15e27c,,,,
34ad32a5b977f6a7,True,False,1.0,0.0
8def91ef5847af5a,True,False,1.0,0.0
fe35404deef70f9d,,,,
ab2dffcf4411d172,,,,
2f10a530179ab383,,,,
fb636fc80a678527,,,,
56369f0180623b7d,,,,
b8b4c8577b1309ea,True,False,1.0,0.5
3297a424abe2e283,,,,
1b31c9b2e19a7bfe,,,,
5811fbf4b6443c86,,,,
c9a0fac609340d38,,,,
7ca40f67ba8cbf38,True,False,1.0,0.5
34fabc8e4a42f1e9,,,,
35731fd683c2b40d,True,False,1.0,0.5
265d76f34cb6ded5,True,False,1.0,0.0
3fe0a0b8cc845199,True,False,1.0,0.0
e84bbc54c09da6c8,,,,
b6aef752e6a7f912,,,,
6b9d075603ed56be,True,False,1.0,0.5
48319656180de567,,,,
b13cfb5f19321854,,,,
a23ed826db33f06e,True,False,1.0,0.5
bac6b719a8e9ba16,,,,
cd46a098717edc5d,,,,
f98748508ca25254,,,,
c3213b60fb7b1574,,,,
8a02abd5f608b475,,,,
090892bd13054a53,,,,
453fa21fa7ec4829,,,,
9b08facf2e993063,,,,
1ebddb49f229f7ad,,,,
e567742bda90966a,,,,
f23a6bbc65cc5c6a,,,,
2560fba0bc93a1cf,True,False,1.0,0.5
665f357a9ee1a4d4,True,False,1.0,0.5
d607429e8a09d1b8,True,False,1.0,0.0
bee838cbd63185f4,True,False,1.0,0.0
d7dbbf1256cb46e4,True,False,1.0,0.0
5eab7c2a10dd676e,,,,
b0a5b14615b7664f,,,,
720b2da1eefcaa5d,,,,
837f0b3a5c652dcf,,,,
e2c5c0d1c5a9c0dc,True,False,1.0,0.5
78ce8ff5b0d7e3e3,True,False,1.0,0.5
042261ce81c362bf,True,False,1.0,0.5
06488a860d6b4852,True,False,1.0,0.5
199d511a6a6aa8df,,,,
d577d0b809eff165,,,,
f7b58571728bb4b7,,,,
ddfa1f124ef8a05f,,,,
fe70cc032fdca0f0,,,,
85c6a168092afd91,,,,
7f28ceb3b33606a7,,,,
2612cd7b2f94e57d,,,,
8792699a27e32fbf,,,,
dc9b1687b5e56a31,,,,
aa5c42cf769429a1,,,,
0f84d4e97b6e5aa6,True,False,1.0,0.5
dd0f36ef259210c8,True,False,1.0,0.5
72583b260a68e20a,True,False,1.0,0.0
0a0737c2240d2528,True,False,1.0,0.0
c6b1abaa6b929831,True,False,1.0,0.5
bcc4e1673c8d8594,,,,
50b497352e40f614,,,,
4a580ea2abd543b8,True,False,1.0,0.5
b7763540e2b2ea12,,,,
00a4d7f39079550f,,,,
0c3d1c6eccb6d4b6,True,False,1.0,0.5
2c0eddce7dc322cf,,,,
2f84cba65840f689,,,,
e1057957067e72aa,,,,
61973c82f3ee613c,,,,
7591e11572c38782,,,,
aa15fa050c3298e9,True,False,1.0,0.5
53fa109b722d8860,True,False,1.0,0.5
74c82a54c2d09b1f,True,False,1.0,0.0
82fad9e9200b3eb3,True,False,1.0,0.0
c00a3a44a19b59f7,,,,
a06b7c4e9ef24382,True,False,1.0,0.5
21cd2a8482a157e3,,,,
0d5dfb98f5fcdbf2,,,,
d4381cfaeb3b384f,True,False,1.0,0.5
f7aacd4e72320316,,,,
aae37de465d28eaf,,,,
5ab514afa6fc22f9,,,,
90c26ef6e21e001b,,,,
0f3082786e7a087c,,,,
ca6aab91ad7afbd1,,,,
08b8ebfa6c8f7309,,,,
12b2622546947e66,True,False,1.0,0.5
a760a92b37922d07,True,False,1.0,0.0
d673ea2307885c33,True,False,1.0,0.0
ed5ab347109d81d1,,,,
5b25e41614561248,True,False,1.0,0.5
12815df3f328b63f,,,,
7589107bed5d5ab9,,,,
4fb1c3885530560e,True,False,1.0,0.5
742f7aa3938c7c12,,,,
2a0a6879fede334a,True,False,1.0,0.0
16a1813ab2479569,,,,
313cc604b0d496f5,,,,
e29d2bd530859a92,,,,
bcd7c725e1979d98,,,,
2e9608985596bd5e,True,False,1.0,0.5
5212f191cceb7baf,,,,
b781ec8e98166bdd,,,,
32d5100bfe70bf2d,,,,
75a723fa7222cdd0,,,,
8fab965f3fefdbd3,,,,
3a519fe78fc553c6,True,False,1.0,0.5
d8ae30552582d8e5,,,,
68223709af1a69c0,,,,
fc95657b4b2448d2,,,,
f50eb1bbc72a7dfd,,,,
5f7a381e64b8bb4c,,,,
2fedba1d10d2f5e7,,,,
49410abb5a5cf935,,,,
55bfa4d0c3f65547,,,,
0cd4b8a4e7b59657,,,,
f8dfe97ae400c291,True,False,1.0,0.5
a055bb47d5f72bb1,True,False,1.0,0.5
4c9a4c8f4a990b29,,,,
b85b64bf65d04ed1,True,False,1.0,0.5
63429f3f4a1ed764,,,,
d57d0177973535b0,,,,
474aa35a1c7e3211,,,,
1dfba4cb0bb92746,,,,
c64e0eb696379445,True,False,1.0,0.5
c1d79e982447aae7,True,False,1.0,0.5
d15368b7435c3a10,,,,
d24ffa51a2fbf607,,,,
5fa62f38015838c3,,,,
a1b980d53d5290a8,,,,
b34302fee1684bb1,True,False,1.0,0.5
ce655dbe4d6c414b,True,False,1.0,0.5
1ec247f6f5bb89ee,,,,
0d94c52d6b7aa932,True,False,1.0,0.0
49f60e64ec11094c,True,False,1.0,0.0
ae1b3875d49b6367,True,False,1.0,0.5
d21366378fc2c5be,True,False,1.0,0.5
46116e017cae97e5,,,,
ed913b563b07ed80,,,,
da90947f1780706a,True,False,1.0,0.5
31d7de1ed03746f4,True,False,1.0,0.5
e9c8ae5014ac44eb,,,,
5b0c08bb57b6ab3d,,,,
de6140d87a11e2fc,,,,
39c4f93a5008fa87,,,,
8fb8d7a6d227f355,,,,
6abcd42d33366056,True,False,1.0,0.0
1a8af835851a543e,,,,
f378dbdeec086be7,,,,
fe08071c5ca5ef36,,,,
1631a9e316b4a0da,,,,
56ce9a322c8c8581,,,,
3481e9544273aa42,,,,
55b950ae18c36e21,,,,
0bb506f593fcbd4e,,,,
e117b4bb7847020c,,,,
8998121d9c9778c7,,,,
74fd0662239c6509,,,,
b5d52e5c59446471,,,,
022f12d8e3065b29,,,,
0e95a056e1246805,,,,
e1772f3c50735f44,,,,
4f23e67af2779be8,,,,
a53e9f16c60570d1,,,,
a2ed48246f8bf9a4,,,,
376ebdd96424eaf6,,,,
1401cd4dfa225765,,,,
3716b7f0774849d4,,,,
2d7e661dade745f1,,,,
e8587a83f1d2f126,,,,
20bc4c3fe8eefe46,,,,
c0a6c3fde1fcf3a3,,,,
d55b764487ede426,,,,
3891ff30b1e9d0b0,,,,
6993b29252d2beed,,,,
164d2bba890b6007,,,,
714edab7121bf704,,,,
8e4c650a0d69788f,,,,
dc5020213cf0f641,,,,
6c4a13bf75d55427,,,,
a685756f970312a6,,,,
78068118a9105d12,,,,
089ec0367f1a0fe2,,,,
62964562b392a54a,,,,
38b53cfd188f2558,,,,
993dc2dae1f2f6ad,,,,
b72fe106e2ef2a62,,,,
74e1d91029b8963b,,,,
ca72b47c29d661cd,,,,
a67f9830649d4551,,,,
76e2f188461d1ded,True,False,1.0,0.5
0002b39161df4061,True,False,1.0,0.5
9a548e3bd9206aad,True,False,1.0,0.5
186a4cee8702039a,,,,
20275260b367c959,True,False,1.0,0.0
e69efc5f799ffa48,True,False,1.0,0.0
06c5675e06923cf3,True,False,1.0,0.0
437d4fec91e60089,,,,
d6790396798fc6ad,True,False,1.0,0.5
1012fd70155f1320,,,,
e3be4a80c6f2cd6a,,,,
75189d1df21623c9,,,,
4f71a84686020107,,,,
a97939b8c621f6a5,,,,
7ac02c3e1ebdd7d9,,,,
8feefd720b8c23e0,,,,
be19325e6fca323d,,,,
b4171c2ba518e295,,,,
04bb97406309c858,,,,
4a4648dec098b75c,,,,
d2ec2af334da1ece,,,,
c5a91f1caa9ac511,,,,
88f9a14be034163f,,,,
6c969ae01d35bc9c,,,,
a794c64f06909357,,,,
910416cc4d59dc44,,,,
90543a9b94b38e85,,,,
158dc3431971c611,,,,
695a9df52153f354,True,False,1.0,0.5
54000b099d64ca49,True,False,1.0,0.5
ec9b7fd6ea31db74,,,,
018a76962705dd37,True,False,1.0,0.5
64d06954828e13e9,True,False,1.0,0.5
80ea93902d9bc6f6,,,,
5c94e8378ab8a68e,True,False,1.0,0.5
0a57e15f8278a066,True,False,1.0,0.0
f303c6bd81a28a85,,,,
7a7811dd9e94e49f,,,,
c863cb7e6210f94a,True,False,1.0,0.0
a2598a2a908de074,True,False,1.0,0.0
2fd140efc8445c9d,,,,
435531c96a24d75b,True,False,1.0,0.0
993897ac159b8723,True,False,1.0,0.0
13b869775c785742,,,,
1f08f256fb1ea3b5,,,,
2765ecca7fa7e93a,True,False,1.0,0.5
ba03578255961e27,,,,
e805efc32e3be48c,,,,
8cc98c0a328b6db8,,,,
ea39e74291255574,True,False,1.0,0.5
860f4f3ec83cd5a5,True,False,1.0,0.5
8081549cc82bcfe2,,,,
111ceec18455221f,,,,
b200ba1a7aed4080,,,,
5b85e8f0283868a6,,,,
6a7066fb45e93d0d,,,,
222b73049552fe52,,,,
2df0b994675ea12b,,,,
3eefaf61c2e521cc,,,,
eb47585ff887e73c,,,,
0a5974a52275d8d3,,,,
e84c7317fed195dd,,,,
ad389403e7bacacb,,,,
f11f5aa145413c64,,,,
c16fabc0d7363d63,,,,
8427af312af81603,,,,
29f8b0d5a28b3a11,,,,
bfbc945ce062a033,,,,
7cc810e9cb6b848c,,,,
27cf85e9b9e346bc,,,,
2ac2e64230b99304,,,,
c60e07117bcd8d45,,,,
e02246927dce8a54,,,,
da923b35b5dfbe92,,,,
ef6866d1805ec0c9,,,,
3874374d9d481f72,,,,
3891828e0ebf54e6,,,,
0f51ca2fd32a6e65,,,,
cece079d584c41de,,,,
d4a5a0c093c26a3a,,,,
4bf4d61b8f4a57a8,,,,
95aea17a3bf6114a,,,,
7d598e449970f35c,,,,
c1ceca58ed749093,,,,
b3189b7c25f879c9,,,,
bf3b6d4f95b787cc,,,,
8d2149f1eddb53bd,,,,
c7c495845009e43d,,,,
3d0bf82a37d3f687,,,,
d0ef2aee796a7b18,,,,
01ccc76486502902,,,,
faed62683ff111dd,,,,
06b7322acc02afc3,,,,
18911f9597b558e1,,,,
6ab0f7bfe618e667,,,,
375e64c370812de8,,,,
f74a165beed8d038,,,,
2d50e8d50651e0e5,,,,
b991338476b777d5,,,,
6fa2b79316ac4fbc,,,,
650e75a55921e82e,,,,
c9d201774af653d7,,,,
3886aba7eb376e39,,,,
56a52a923486517c,,,,
b5286775c9709e53,,,,
7c564110a799df34,,,,
6cadb8b6ba919279,,,,
6b7c3aa5082d28b9,,,,
6328ac8417a33537,,,,
ff9f0f83c4cd0a73,,,,
1322d193ffdf584f,,,,
7558f8536144a7cc,,,,
eaa8de5b64bfde6d,,,,
798c2a3c33265044,,,,
0635ecd0904f1c25,,,,
a3e996c72c2c684a,,,,
2a63efbbbc91260b,,,,
0ee9f9d8bc32046d,,,,
e3f46d0bcae661df,,,,
e09c7cc2cb09942e,,,,
978556125f9a6eb7,,,,
8e7837f1ceb04921,,,,
226de33e4fd3017f,,,,
a930061fb27240e9,,,,
b745a37fd2de1f45,,,,
431da9c1f9799f4d,,,,
4c349594125c1fba,,,,
131efe30de2a010a,,,,
1f5016f8601e0c4e,,,,
63e09a371bc5df87,,,,
50f616d7be48dccf,,,,
91eb97cd84ecdb54,,,,
2631ab0f087b6d09,,,,
2d7205ae0f59aad7,,,,
7f64bb597a568708,,,,
cac7f2e883021e75,,,,
20aff3b720483b8f,,,,
36853809aaec6273,,,,
eec74b521d903840,,,,
1e9efa43c12d62b0,,,,
cf31a5ea0a3a040d,,,,
99eb434856ea5eda,,,,
46d8ae45954bdf08,,,,
dd5ffd73f442683c,,,,
57eddff9570ef80f,,,,
76e1fdc7aa407148,,,,
33c169b5b7eb7291,,,,
cafb108cad858269,,,,
ec42a8efb74e13f7,,,,
3db90eea4f815af3,,,,
cddbf1bd11c6167f,,,,
b13e8fcb78da8358,,,,
bea1b08f033f8e0f,,,,
543eed61464807ec,True,False,1.0,0.5
e77f3968ebfe63a2,,,,
409f6f665cc32738,True,False,1.0,0.5
03da99bfe297943a,,,,
a1cc7d298dcdac37,True,False,1.0,0.0
f027cc7c63570a2c,,,,
e97b57c07c077349,True,False,1.0,0.0
461e2ecf29529e2b,,,,
9d45cc3e414131ea,,,,
bfdafd6c85625b82,,,,
5d056a991e2fd13d,,,,
b93ebd0d43de3124,,,,
13eef8533b56e9ad,,,,
c8a69e5bafc543c9,True,False,1.0,0.5
8631c248d97ea436,,,,
cf7cd2d7d770c44b,,,,
ebf99adcba41b7bb,,,,
0cacc0d16b9f15a5,,,,
f3c9d9b0e65894d9,,,,
ebe8f29abe4558b7,,,,
06632f76c69d3a06,,,,
dc1b0161d69d4849,,,,
42512b93af747eb1,,,,
a2afb405a8eb524f,,,,
b24e532cdc42dc16,,,,
922f24fc7703cb0b,,,,
1d994b0aa8f819d9,,,,
cb63abbf94848494,,,,
3683a3f26211e6f6,,,,
54a1dcd026f304df,,,,
e8107c594a07a6e1,,,,
d8766e2d8369d34e,,,,
2efb24aeffe1e59b,,,,
d87959011f0f2f1e,,,,
5ded2521c7a074bd,,,,
e3869fd9af86704f,,,,
d3d463ab92f794ed,,,,
e7cad137c0250765,,,,
ee3977915b64cdc3,,,,
3f85a9829df8c79d,,,,
9be041cdb6e94b85,,,,
18caa303585d45fb,,,,
72bd043d946808a6,,,,
24e8df91460afcbd,,,,
5dfe7fef297080f8,,,,
d2cc483791479d48,,,,
593460f162c2e2b4,,,,
417d9b22ca5d4b54,,,,
d0c211e14b2dc4e6,,,,
d06c45424ad3d418,,,,
1be68c519a9d1e30,,,,
ba1f3313ee252ad3,,,,
351ea17688a80c94,,,,
0b893a1afe11b893,,,,
5d3a8b4d72feafd6,,,,
345dfeeb0301f3ab,,,,
c35b6a45d25db790,,,,
e1fbac9a469a8338,,,,
46f7410d28c692b0,,,,
72a3a65fc822da03,,,,
b0fea65b02e55a7e,,,,
05350b54ff262412,,,,
cc2992a32cebed2d,,,,
2d1b5e84ac3559ec,,,,
91848b13ea3ac9bd,,,,
cc5d2d391498aa66,,,,
cc30a26f80fce3c0,,,,
8a915b697c6c06e5,,,,
8f4668610f9a1fcb,,,,
5ddf57f1572410be,,,,
baff2c5ead95f24b,,,,
ebb49cbb7b7b374e,,,,
5330c47548933978,,,,
cbcb993ed3f803ee,,,,
38668e7a83d25678,,,,
82989d3df647c0e6,,,,
7cb56be6d499289b,,,,
39f0ed0aad7ae43d,,,,
d7d825b81e5c14cb,,,,
f777a7aa24508fe1,,,,
42fff43c44936c39,,,,
1ef28245c00f72a6,,,,
610c1ccfa067d077,,,,
b8d2bea2ff651fda,,,,
29c41b9f43182dfa,,,,
f2d8baeb954efe03,,,,
1af5be3d2cd9bd4e,,,,
4ac35302cd8a5453,,,,
aafffafbaf165db6,,,,
cbcacdcf290039b6,,,,
cacb45858af3d39a,,,,
e8f1db8fa09a1bd9,,,,
9893249f4c6abe8d,,,,
922582915217b12a,,,,
8fd5246b327bd40d,,,,
736b8d6b627b2b25,,,,
462b29fe941ef6a2,,,,
661acdd0a355744c,,,,
52d7ca2e1378271c,,,,
52ba7ea4e574ba06,,,,
38f18dfe5be6e54d,,,,
fe69d20eaf792f45,,,,
da388f32f250bd17,,,,
51df0f39c406f997,,,,
1b70c3ef76f782ca,,,,
08c9f83591fcfe77,,,,
3b0722c64950ff3f,,,,
058323346fdd4935,,,,
90e77a187b7e5a9f,,,,
011db7fad9ec8a59,,,,
e2267cc59d215872,,,,
321e0c18708eaebc,,,,
22ca7cba1811e44a,,,,
0159939ae6f01e09,,,,
f4da56b87de12326,,,,
43f8b0169c87129e,,,,
b37175507006e9b2,,,,
723210e03435299f,,,,
5af90a4ebc89cb13,,,,
77574663d2166638,,,,
dca53f3a6d9dca1b,,,,
ce7092d71ef4f50c,,,,
