cell_id,experiment,policy,n_heldout,permanence_successes,permanence_probability,permanence_wilson_lo,permanence_wilson_hi,collapse_probability,capture_probability,dove_extinction_probability,hawk_extinction_probability,mutant_extinction_probability,scavenger_extinction_probability,resource_hhi_mean,mean_welfare_final,min_zone_welfare_mean,geometric_welfare_mean,recovery_time_mean,adversarial_share_mean,mutation_survival_mean,diversity_mean,false_positive_punishment_mean,false_negative_aid_to_hawk_mean,scavenger_exploitation_mean,signal_truth_corr_mean,mutual_information_mean,audit_cost_share_mean,collapse_step_mean,population_final_mean,train_permanence_probability,delay,t_irrev,R,adversarial_strength,catastrophe_severity,catastrophe_frequency,diversity_floor,mutation_rate,scavenger_enabled,future_shock,audit_p,audit_C,audit_kappa,viable
F_079_geometric_diversity_d4_a0.42_s0.48_v0.12,F,geometric_diversity,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.137939634837337,0.6013802471317146,0.6585646620526133,0.0,0.0,0.01900388304947658,0.910141049910706,0.004446968605632856,0.0,140.0,2428.6280618523483,1.0,4,8,2.0,0.42,0.48,0.0,0.12,0.018,0,1,0.0,0.0,0.0,1
F_080_monoculture_optimizer_d4_a0.42_s0.48_v0.12,F,monoculture_optimizer,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13762957951364405,0.5995977386070116,0.6670018825030614,0.0,0.0,0.017563739548417022,0.8794424244329011,0.004326978223537618,0.0,140.0,2436.5945106586146,1.0,4,8,2.0,0.42,0.48,0.0,0.12,0.018,0,1,0.0,0.0,0.0,1
F_081_local_global_d4_a0.42_s0.48_v0.28,F,local_global,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13536088940235555,0.6017785151203137,0.6686164208165507,0.0,0.0,0.017172858219605416,0.8440147751676415,0.0,0.0,140.0,2434.441122097533,1.0,4,8,2.0,0.42,0.48,0.0,0.28,0.018,0,1,0.0,0.0,0.0,1
F_082_geometric_diversity_d4_a0.42_s0.48_v0.28,F,geometric_diversity,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13792920328462496,0.6013946657300677,0.6585652114784465,0.0,0.0,0.019002260307849215,0.9101330931704295,0.004446968605632856,0.0,140.0,2428.8897034633296,1.0,4,8,2.0,0.42,0.48,0.0,0.28,0.018,0,1,0.0,0.0,0.0,1
F_083_monoculture_optimizer_d4_a0.42_s0.48_v0.28,F,monoculture_optimizer,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13763791780639542,0.5995890572033804,0.6670210401466125,0.0,0.0,0.017565403051877836,0.8794236996930423,0.004326978223537618,0.0,140.0,2436.5170565681456,1.0,4,8,2.0,0.42,0.48,0.0,0.28,0.018,0,1,0.0,0.0,0.0,1
F_084_local_global_d4_a0.42_s0.48_v0.45,F,local_global,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.13717660597531378,0.6002404875966559,0.67489499673037,0.0,0.0,0.017568429881447505,0.8477700943736972,0.0,0.0,140.0,2413.742932381756,1.0,4,8,2.0,0.42,0.48,0.0,0.45,0.018,0,1,0.0,0.0,0.0,1
F_085_geometric_diversity_d4_a0.42_s0.48_v0.45,F,geometric_diversity,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.13906205251198145,0.5993715490544308,0.667442974954665,0.0,0.0,0.018736026691337723,0.8886924335279254,0.0027248908927113577,0.0,140.0,2414.55124955983,1.0,4,8,2.0,0.42,0.48,0.0,0.45,0.018,0,1,0.0,0.0,0.0,1
F_086_monoculture_optimizer_d4_a0.42_s0.48_v0.45,F,monoculture_optimizer,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.13952230156983256,0.59803318960904,0.673372678393168,0.0,0.0,0.017986698980870266,0.8816604042405616,0.0048062619924787815,0.0,140.0,2415.5818832392733,1.0,4,8,2.0,0.42,0.48,0.0,0.45,0.018,0,1,0.0,0.0,0.0,1
G_087_audit_penalty_d3_a0.79_s0.45_v0.00,G,audit_penalty,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.998028895815882,0.9763467497905833,0.9979187411898575,0.0,0.0842085309068053,0.2785113040619582,0.614892570975871,0.0038095238095238095,0.011904761904761906,0.027276844554357093,0.9623297221160866,0.042162030873718656,0.09000000000000014,140.0,3528.3897255157945,1.0,3,16,5.333333333333333,0.7912474873819115,0.45,0.055,0.0,0.006,1,0,0.45,0.0,0.2,1
G_088_local_global_d2_a0.76_s0.00_v0.22,G,local_global,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993510670809674,0.9922128049716096,0.9993391695431464,0.0,0.08589639092875008,0.27273969517780255,0.6157970644257298,0.0,0.0,0.025169013062562178,0.9614998433047188,0.007235719862126732,0.0,140.0,3695.0568099496145,1.0,2,8,4.0,0.756321595895405,0.0,0.025,0.22,0.006,1,0,0.0,0.0,0.0,1
G_089_local_global_d5_a0.49_s0.00_v0.35,G,local_global,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999577764389991,0.9949331726798912,0.9995717537405492,0.0,0.06585185718528062,0.3334013182926674,0.6159900822175649,0.0,0.0,0.011658000404773527,0.912775123570898,0.0,0.0,140.0,3995.635412195556,1.0,5,8,1.6,0.49388972203991005,0.0,0.055,0.35,0.006,1,1,0.0,0.0,0.0,1
G_090_audit_penalty_d12_a0.48_s0.45_v0.10,G,audit_penalty,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0149356894262791,0.03103775364429545,0.1543117396310529,0.0,0.0,0.0047727350990424645,0.9494828501815561,0.0,0.017999999999999978,140.0,2515.680347061714,0.0,12,16,1.3333333333333333,0.47557046335516323,0.45,0.0,0.1,0.0,0,1,0.45,0.65,0.04,0
G_091_response_to_aid_d1_a0.59_s0.45_v0.22,G,response_to_aid,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987819593640481,0.9853835123685769,0.9987196231286427,0.0,0.03969614054490468,0.03681201370665325,0.252448466960145,0.0,0.0,0.00861029700741333,0.8844515561653538,0.0,0.0,140.0,2598.24070861962,1.0,1,16,16.0,0.5895852868781359,0.45,0.09,0.22,0.0,0,0,0.0,0.0,0.0,0
G_092_response_to_aid_d5_a0.41_s0.45_v0.10,G,response_to_aid,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9995003568302824,0.9940042819633883,0.9994890877680731,0.0,0.06335100693020718,0.34931604232457397,0.6140752026600095,0.0,0.0,0.008408240260183662,0.7016305259901233,0.0,0.0,140.0,4086.170600380815,1.0,5,5,1.0,0.41432418907209945,0.45,0.09,0.1,0.006,0,1,0.0,0.0,0.0,1
G_093_response_to_aid_d1_a0.47_s0.65_v0.22,G,response_to_aid,15,0,0.0,0.0,0.20388926630434784,0.0,1.0,0.0,0.0,0.0,1.0,0.26617566156623107,0.9980333911222649,0.9764006934671788,0.9978617750248889,0.0,0.316938637148985,0.616131101942256,0.6047908016390278,0.0,0.03333333333333333,0.03302152270320808,0.9260797216808545,0.08328034286162829,0.0,140.0,1196.444345715003,0.0,1,16,16.0,0.4744992319039824,0.65,0.09,0.22,0.03,0,1,0.0,0.0,0.0,0
G_094_response_to_aid_d3_a0.18_s0.25_v0.00,G,response_to_aid,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9997393423180846,0.9968721078170144,0.9997335630789803,0.0,0.08911516215209228,0.559119981930626,0.6544401615033982,0.0,0.0,0.005063910722835812,0.7204026457171115,0.0,0.0,140.0,3539.0026988200593,1.0,3,16,5.333333333333333,0.18291815083417198,0.25,0.055,0.0,0.015,0,0,0.0,0.0,0.0,1
G_095_audit_penalty_d5_a0.44_s0.65_v0.35,G,audit_penalty,15,0,0.0,0.0,0.20388926630434784,0.0,1.0,0.0,0.0,0.0,1.0,0.33622516416321807,0.9956970398474376,0.9538398618318314,0.9953673660406637,0.0,0.30835874214298753,0.622261240040305,0.6074464010536752,0.0,0.02238095238095238,0.030256811122158257,0.864804013018168,0.035302638084663,0.0,140.0,1268.3801363320097,0.0,5,8,1.6,0.43859040843155245,0.65,0.09,0.35,0.03,0,0,0.1,0.9,0.0,0
G_096_audit_penalty_d12_a0.29_s0.00_v0.10,G,audit_penalty,15,0,0.0,0.0,0.20388926630434784,0.0,1.0,0.0,0.0,0.0,0.0,0.6104742190351181,1.0,1.0,1.0,0.0,0.1294882947376644,0.7840393105849022,0.49014259442490815,0.0,0.0,0.013212218474780173,0.8147611183077406,0.0,0.0,140.0,1612.6341811540583,0.0,12,5,0.4166666666666667,0.28995284329900595,0.0,0.0,0.1,0.03,1,1,0.0,0.9,0.04,0
G_097_local_global_d5_a0.20_s0.65_v0.00,G,local_global,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9975105580115795,0.9701266961389535,0.9972951145729639,0.0,0.014447707614735827,0.03660761087201596,0.16544411987487254,0.0,0.0,0.0017444749369567242,0.7821427939992429,0.0,0.0,140.0,2528.0370110194326,0.0,5,16,3.2,0.19741327603809614,0.65,0.09,0.0,0.0,0,1,0.0,0.0,0.0,0
G_098_audit_penalty_d5_a0.61_s0.65_v0.35,G,audit_penalty,15,0,0.0,0.0,0.20388926630434784,0.0,1.0,0.0,0.0,0.0,0.0,0.14872851037276594,0.9958601288333394,0.9541311397579545,0.9954320062044988,3.1111111111111116,0.4386918991808764,0.5012368204052867,0.6381641755670987,0.037142857142857144,0.13047619047619047,0.048070482909816345,0.9175818365500437,0.19011689173845023,0.049999999999999815,140.0,868.8891284263614,0.0,5,5,1.0,0.6096942193357602,0.65,0.0,0.35,0.03,1,1,0.25,0.65,0.2,0
G_099_audit_penalty_d8_a0.70_s0.00_v0.10,G,audit_penalty,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.9997356745585341,0.9968280947024082,0.9997297289252118,0.0,0.15313152024238874,0.513684544869592,0.7179553739644179,0.0,0.02095238095238095,0.03384666070886334,0.9793180666008322,0.045096690186550596,0.020000000000000004,140.0,2025.803773254298,1.0,8,8,1.0,0.702931114641677,0.0,0.025,0.1,0.015,0,1,0.1,0.35,0.2,1
G_100_local_global_d2_a0.26_s0.45_v0.00,G,local_global,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.08105302123505186,0.5652235299788623,0.6468041534871329,0.0,0.0,0.0074021552008185195,0.7916367864965307,0.0,0.0,140.0,3319.053308305381,1.0,2,12,6.0,0.2563079005967497,0.45,0.0,0.0,0.015,1,1,0.0,0.0,0.0,1
G_101_audit_penalty_d1_a0.60_s0.45_v0.00,G,audit_penalty,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9981238120741999,0.9774857448903991,0.9980185497219206,0.0,0.13172969697341755,0.5335009980753858,0.704168806284349,0.010476190476190476,0.0014285714285714286,0.026894022704676383,0.9363910939434256,0.022627327443174142,0.0,140.0,2280.539601253846,1.0,1,8,8.0,0.5998096240819624,0.45,0.055,0.0,0.015,1,1,0.25,0.9,0.0,1
G_102_geometric_diversity_d12_a0.47_s0.25_v0.35,G,geometric_diversity,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999318395254008,0.9991820743048094,0.9999314532112696,0.0,0.07272327278699882,0.06057370320540635,0.38369701660918215,0.0,0.0,0.013970206721660347,0.8870734103801827,0.0,0.0,140.0,2769.1205927207425,1.0,12,5,0.4166666666666667,0.4749553166680056,0.25,0.025,0.35,0.0,1,0,0.0,0.0,0.0,0
G_103_geometric_diversity_d2_a0.28_s0.65_v0.00,G,geometric_diversity,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9995157134785444,0.994188561742533,0.9994952133336501,0.0,0.017528395437085953,0.031685797987385356,0.1504249808534125,0.0,0.0,0.00398264308666287,0.5697060932887256,0.0,0.0,140.0,2524.2346706858593,0.0,2,12,6.0,0.284555819248247,0.65,0.025,0.0,0.0,0,0,0.0,0.0,0.0,0
G_104_local_global_d3_a0.34_s0.65_v0.10,G,local_global,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9984040412688414,0.9819298680886729,0.9982438039253657,0.0,0.09808690196731142,0.5529518981292725,0.6652014356876113,0.0,0.0,0.010601312349966814,0.6972512174047026,0.0,0.0,140.0,3111.336735513438,1.0,3,5,1.6666666666666667,0.3376971440039369,0.65,0.055,0.1,0.015,0,0,0.0,0.0,0.0,1
G_105_geometric_diversity_d1_a0.31_s0.00_v0.00,G,geometric_diversity,15,0,0.0,0.0,0.20388926630434784,0.0,1.0,0.0,0.0,0.0,1.0,0.34891470859504,1.0,1.0,1.0,0.0,0.16738247718404214,0.7479195104846748,0.48902974786568415,0.0,0.0,0.016622113601098294,0.8171002821103419,0.0,0.0,140.0,1569.757483372611,0.0,1,8,8.0,0.30924738371639715,0.0,0.025,0.0,0.03,0,0,0.0,0.0,0.0,0
G_106_local_global_d2_a0.42_s0.45_v0.35,G,local_global,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.054746754153252135,0.34559983116016024,0.6016590915077332,0.0,0.0,0.00839556959643145,0.546283828929413,0.0,0.0,140.0,4002.7175555545164,1.0,2,8,4.0,0.4164465988195638,0.45,0.0,0.35,0.006,1,1,0.0,0.0,0.0,1
G_107_local_global_d1_a0.34_s0.00_v0.22,G,local_global,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9995237532663765,0.9942850391965175,0.9995039478560855,0.0,0.06442100250280484,0.34832974640500897,0.6162660630180976,0.0,0.0,0.006489252844852638,0.924916106120234,0.0,0.0,140.0,4086.719321396325,1.0,1,12,12.0,0.3365863640279425,0.0,0.055,0.22,0.006,0,0,0.0,0.0,0.0,1
G_108_audit_penalty_d1_a0.54_s0.65_v0.10,G,audit_penalty,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984270588981771,0.9811247067781248,0.9982859108024196,0.0,0.11306014759482665,0.537476093622728,0.6881926479010133,0.0,0.0,0.021519404501123288,0.9184941365711308,0.0035895247321254555,0.09000000000000014,140.0,2489.069526738734,1.0,1,16,16.0,0.5396781726478612,0.65,0.025,0.1,0.015,1,0,0.45,0.9,0.2,1
G_109_geometric_diversity_d2_a0.68_s0.65_v0.35,G,geometric_diversity,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22969798380407294,0.9962904368048051,0.9554852416576608,0.9957915507044752,0.0,0.18421903854428667,0.4978029726817646,0.7450824658489021,0.0,0.018095238095238095,0.037976072063711834,0.9405203908675398,0.04390195415850582,0.0,140.0,2007.3649487445698,1.0,2,5,2.5,0.6757312884531037,0.65,0.025,0.35,0.015,1,1,0.0,0.0,0.0,1
G_110_local_global_d8_a0.71_s0.65_v0.10,G,local_global,15,0,0.0,0.0,0.20388926630434784,0.0,1.0,1.0,0.0,0.0,1.0,0.10692037935243531,0.5242099752216476,0.3824414275171989,0.5190660621527109,140.0,0.8689691775556376,0.1162954835738565,0.30833280199140084,0.0,2.4671428571428575,0.0858997171844759,0.9756107646207434,0.7075894805547894,0.0,140.0,887.2985392799117,0.0,8,12,1.5,0.706859713778311,0.65,0.055,0.1,0.03,0,0,0.0,0.0,0.0,0
G_111_audit_penalty_d12_a0.73_s0.00_v0.22,G,audit_penalty,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.21782078267135377,0.4703817445464304,0.7557685649415552,0.0047619047619047615,0.015714285714285715,0.04273037948612819,0.9900000198497063,0.08426137573275798,0.010000000000000021,140.0,1796.5348851902204,1.0,12,8,0.6666666666666666,0.7335198540011496,0.0,0.0,0.22,0.015,0,1,0.25,0.65,0.04,1
G_112_response_to_aid_d12_a0.42_s0.25_v0.10,G,response_to_aid,15,0,0.0,0.0,0.20388926630434784,0.0,1.0,0.0,0.0,0.0,0.0,0.40498125001422386,0.9998813320610426,0.998575984732512,0.9998801541838434,0.0,0.1723578932624848,0.7415862534910515,0.5340584440007551,0.0,0.0,0.021443476042651365,0.6972856608785905,0.0043944465566380375,0.0,140.0,1343.6077170472402,0.0,12,16,1.3333333333333333,0.41572796312018356,0.25,0.055,0.1,0.03,1,0,0.0,0.0,0.0,0
G_113_audit_penalty_d1_a0.49_s0.00_v0.00,G,audit_penalty,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996205844761931,0.995447013714316,0.9996130287570306,0.0,0.057369690569279444,0.3388574040087953,0.6028129904121136,0.0,0.0,0.010661256680450017,0.8947258354717691,0.0,0.025,140.0,3975.441806947073,1.0,1,12,12.0,0.4877546685048782,0.0,0.025,0.0,0.006,1,1,0.25,0.9,0.1,1
G_114_local_global_d12_a0.32_s0.00_v0.10,G,local_global,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996280874509353,0.995844068037847,0.9996229515642128,0.0,0.014392017878520243,0.03215020741999584,0.15880874698442643,0.0,0.0,0.003563103669440169,0.8930726413432983,0.0,0.0,140.0,2517.1310962608745,0.0,12,8,0.6666666666666666,0.3237498157918238,0.0,0.055,0.1,0.0,1,0,0.0,0.0,0.0,0
G_115_local_global_d3_a0.55_s0.00_v0.35,G,local_global,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999844879421133,0.9998138553053588,0.9999844680551532,0.0,0.07663333201846999,0.06122974706363178,0.39562721785987864,0.0,0.0,0.01238647822865955,0.886252699639543,0.0,0.0,140.0,2783.782015224393,1.0,3,12,4.0,0.5494604816348501,0.0,0.025,0.35,0.0,0,0,0.0,0.0,0.0,0
G_116_audit_penalty_d8_a0.57_s0.25_v0.00,G,audit_penalty,15,0,0.0,0.0,0.20388926630434784,0.0,1.0,0.0,0.0,0.0,1.0,0.20451613401229932,0.9993455453779412,0.9954164291894436,0.9993286420147528,0.0,0.4847593035491036,0.46165585942535253,0.6193321681445461,0.06904761904761904,0.08047619047619047,0.04895284035490996,0.9397329330480699,0.2472295308311334,0.017999999999999978,140.0,1005.5733008490683,0.0,8,12,1.5,0.5706166682065588,0.25,0.025,0.0,0.03,0,1,0.45,0.35,0.04,0
G_117_audit_penalty_d3_a0.27_s0.00_v0.10,G,audit_penalty,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996196475506884,0.995435770608261,0.9996155815816877,0.0,0.08594753172842193,0.5560237012744486,0.6564233751453287,0.0,0.0,0.00835458923136328,0.917067242645465,0.0,0.0,140.0,3262.5878709649564,1.0,3,12,4.0,0.2735937731299659,0.0,0.025,0.1,0.015,1,0,0.0,0.0,0.2,1
G_118_audit_penalty_d3_a0.40_s0.00_v0.00,G,audit_penalty,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9985173426355736,0.9826051984887205,0.9984762034030544,0.0,0.06370216548538526,0.35093140132898676,0.6159335127824336,0.0,0.0,0.008153691321644776,0.6250689565087292,0.0,0.0,140.0,4098.925724947627,1.0,3,16,5.333333333333333,0.398502318032787,0.0,0.09,0.0,0.006,0,1,0.45,0.0,0.0,1
G_119_audit_penalty_d5_a0.47_s0.25_v0.10,G,audit_penalty,15,15,1.0,0.7961107336956521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999633066398298,0.9955967967795754,0.9996223439368597,0.0,0.1279029381069611,0.539819692668454,0.7026713071322845,0.0,0.0,0.019774398063861935,0.869388404779717,0.0,0.09000000000000014,140.0,2735.952938694321,1.0,5,5,1.0,0.46869604983294766,0.25,0.025,0.1,0.015,1,1,0.45,0.0,0.2,1
G_120_audit_penalty_d5_a0.72_s0.45_v0.00,G,audit_penalty,15,0,0.0,0.0,0.20388926630434784,0.0,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,1.0,1.0,1.0,0.0,0.021135553216814835,0.028210594234421297,0.16465770851496508,0.0,0.0,0.009383158991305667,0.7932786494441249,0.0003514828982861117,0.0,140.0,2524.6082374557145,0.0,5,12,2.4,0.7160849284440087,0.45,0.025,0.0,0.0,0,1,0.1,0.35,0.0,0
